Attendance_ID,Employee_ID,CheckIn,CheckOut
33583,93,6/11/2024 9:19,6/11/2024 15:19
33584,80,4/17/2024 2:01,4/17/2024 13:01
33587,168,6/8/2024 4:48,6/8/2024 11:48
33589,69,3/10/2024 14:42,3/10/2024 22:42
33591,192,4/15/2024 20:24,4/16/2024 4:24
33604,35,3/7/2024 11:18,3/7/2024 19:18
33606,70,3/18/2024 12:35,3/19/2024 0:35
33607,140,4/16/2024 12:33,4/16/2024 22:33
33608,68,6/24/2024 21:48,6/25/2024 7:48
33612,134,4/29/2024 20:16,4/30/2024 6:16
33613,100,5/29/2024 17:05,5/30/2024 3:05
33618,148,1/3/2024 19:44,1/4/2024 4:44
33622,70,6/9/2024 10:18,6/9/2024 19:18
33624,126,3/30/2024 16:44,3/31/2024 0:44
33626,120,2/23/2024 15:47,2/24/2024 2:47
33627,99,3/31/2024 9:09,3/31/2024 16:09
33628,175,2/23/2024 13:37,2/24/2024 1:37
33630,170,6/25/2024 3:30,6/25/2024 10:30
33632,104,3/7/2024 12:09,3/7/2024 20:09
33633,35,4/25/2024 14:20,4/26/2024 2:20
33637,96,5/25/2024 13:30,5/26/2024 0:30
33638,24,5/3/2024 7:18,5/3/2024 14:18
33642,79,1/16/2024 1:58,1/16/2024 13:58
33644,108,3/27/2024 16:37,3/28/2024 1:37
33647,173,5/10/2024 7:24,5/10/2024 15:24
33652,161,1/12/2024 12:18,1/13/2024 0:18
33656,196,1/15/2024 9:51,1/15/2024 16:51
33657,171,3/19/2024 18:49,3/20/2024 3:49
33659,98,2/22/2024 14:45,2/22/2024 20:45
33662,167,4/22/2024 19:45,4/23/2024 4:45
33664,111,1/29/2024 15:17,1/29/2024 23:17
33668,92,2/9/2024 8:37,2/9/2024 18:37
33669,13,5/16/2024 8:52,5/16/2024 16:52
33674,81,4/15/2024 16:52,4/15/2024 22:52
33676,130,6/12/2024 10:01,6/12/2024 22:01
33677,18,2/17/2024 16:39,2/18/2024 3:39
33679,11,1/19/2024 2:14,1/19/2024 10:14
33682,136,5/30/2024 3:37,5/30/2024 13:37
33686,67,6/8/2024 23:00,6/9/2024 8:00
33687,109,3/27/2024 19:35,3/28/2024 2:35
33689,124,3/15/2024 23:45,3/16/2024 6:45
33694,16,2/2/2024 17:51,2/3/2024 5:51
33696,160,3/11/2024 6:53,3/11/2024 13:53
33697,130,5/1/2024 10:08,5/1/2024 16:08
33699,190,5/9/2024 12:59,5/9/2024 20:59
33700,158,1/2/2024 13:10,1/2/2024 22:10
33702,134,6/12/2024 10:01,6/12/2024 19:01
33703,69,3/6/2024 6:57,3/6/2024 16:57
33708,88,1/21/2024 14:07,1/21/2024 21:07
33709,169,2/21/2024 0:25,2/21/2024 8:25
33710,42,4/26/2024 20:24,4/27/2024 3:24
33711,14,3/25/2024 18:52,3/26/2024 2:52
33712,16,1/10/2024 16:41,1/11/2024 3:41
33714,106,1/13/2024 18:01,1/14/2024 0:01
33716,102,5/30/2024 13:49,5/30/2024 23:49
33717,87,1/11/2024 4:43,1/11/2024 14:43
33718,7,6/27/2024 17:15,6/28/2024 3:15
33721,115,3/16/2024 10:05,3/16/2024 22:05
33737,182,2/6/2024 18:04,2/7/2024 6:04
33738,64,2/7/2024 2:11,2/7/2024 14:11
33741,115,6/10/2024 1:04,6/10/2024 7:04
33743,195,3/21/2024 3:04,3/21/2024 13:04
33744,175,6/14/2024 22:10,6/15/2024 7:10
33745,136,4/12/2024 6:29,4/12/2024 16:29
33749,126,2/29/2024 6:43,2/29/2024 14:43
33751,127,3/2/2024 8:27,3/2/2024 17:27
33752,145,3/9/2024 19:05,3/10/2024 3:05
33753,13,3/23/2024 9:31,3/23/2024 18:31
33755,75,5/18/2024 19:59,5/19/2024 6:59
33757,121,1/3/2024 23:35,1/4/2024 9:35
33758,192,3/5/2024 3:59,3/5/2024 15:59
33760,189,1/9/2024 2:26,1/9/2024 13:26
33761,41,4/13/2024 12:25,4/13/2024 18:25
33763,192,6/23/2024 12:28,6/23/2024 18:28
33765,161,4/1/2024 13:01,4/1/2024 21:01
33769,151,5/3/2024 10:11,5/3/2024 21:11
33770,158,3/17/2024 11:25,3/17/2024 20:25
33771,120,4/7/2024 19:36,4/8/2024 7:36
33773,85,1/15/2024 10:22,1/15/2024 16:22
33774,101,3/13/2024 1:07,3/13/2024 12:07
33779,62,4/13/2024 8:43,4/13/2024 14:43
33789,99,6/13/2024 13:39,6/14/2024 0:39
33791,43,6/10/2024 12:03,6/10/2024 23:03
33793,103,6/22/2024 15:30,6/23/2024 0:30
33794,107,6/30/2024 1:19,6/30/2024 7:19
33795,18,4/22/2024 20:31,4/23/2024 7:31
33796,132,2/18/2024 17:24,2/18/2024 23:24
33803,158,5/4/2024 12:07,5/4/2024 21:07
33815,84,6/12/2024 8:00,6/12/2024 14:00
33816,120,3/24/2024 7:24,3/24/2024 18:24
33817,177,3/9/2024 4:43,3/9/2024 14:43
33818,9,4/5/2024 19:19,4/6/2024 1:19
33831,177,1/5/2024 1:02,1/5/2024 10:02
33832,36,4/21/2024 23:09,4/22/2024 6:09
33834,34,3/8/2024 17:15,3/9/2024 1:15
33838,129,6/8/2024 11:26,6/8/2024 23:26
33839,137,1/7/2024 23:57,1/8/2024 8:57
33840,32,6/25/2024 6:42,6/25/2024 18:42
33841,110,1/12/2024 19:18,1/13/2024 2:18
33842,157,4/14/2024 10:42,4/14/2024 18:42
33844,105,5/5/2024 23:41,5/6/2024 5:41
33846,80,4/15/2024 11:33,4/15/2024 21:33
33848,152,2/3/2024 10:59,2/3/2024 22:59
33851,28,1/17/2024 10:40,1/17/2024 16:40
33856,199,4/20/2024 17:15,4/21/2024 2:15
33857,48,4/8/2024 15:09,4/9/2024 3:09
33858,80,1/19/2024 13:37,1/19/2024 20:37
33861,30,2/15/2024 17:13,2/16/2024 2:13
33863,139,1/17/2024 1:01,1/17/2024 12:01
33864,93,4/12/2024 22:01,4/13/2024 5:01
33865,113,1/31/2024 0:35,1/31/2024 7:35
33866,192,3/27/2024 23:47,3/28/2024 8:47
33867,45,2/19/2024 1:02,2/19/2024 8:02
33869,60,2/4/2024 9:46,2/4/2024 21:46
33871,114,3/30/2024 16:14,3/31/2024 1:14
33872,110,1/27/2024 7:37,1/27/2024 15:37
33875,190,5/31/2024 9:15,5/31/2024 17:15
33876,84,2/2/2024 10:46,2/2/2024 22:46
33877,30,1/25/2024 13:20,1/26/2024 1:20
33878,113,5/10/2024 19:59,5/11/2024 5:59
33879,154,1/31/2024 7:43,1/31/2024 15:43
33880,193,4/21/2024 14:36,4/21/2024 22:36
33882,6,3/15/2024 23:53,3/16/2024 10:53
33885,192,4/25/2024 11:25,4/25/2024 23:25
33886,196,6/1/2024 2:38,6/1/2024 14:38
33888,28,3/1/2024 2:10,3/1/2024 12:10
33890,98,5/13/2024 23:55,5/14/2024 10:55
33891,121,4/25/2024 12:46,4/25/2024 19:46
33896,166,4/26/2024 5:35,4/26/2024 13:35
33897,138,4/27/2024 8:38,4/27/2024 19:38
33898,105,2/25/2024 13:43,2/26/2024 1:43
33899,98,4/23/2024 17:54,4/23/2024 23:54
33903,31,3/16/2024 20:59,3/17/2024 8:59
33907,83,6/23/2024 15:13,6/24/2024 2:13
33909,189,3/9/2024 0:32,3/9/2024 11:32
33910,68,6/7/2024 16:35,6/8/2024 0:35
33911,174,1/1/2024 2:15,1/1/2024 10:15
33912,197,6/6/2024 7:07,6/6/2024 17:07
33913,73,4/27/2024 9:49,4/27/2024 21:49
33915,186,6/13/2024 4:27,6/13/2024 11:27
33916,16,6/1/2024 8:34,6/1/2024 14:34
33917,81,2/23/2024 1:20,2/23/2024 7:20
33920,94,2/10/2024 16:19,2/11/2024 2:19
33924,155,4/19/2024 8:29,4/19/2024 18:29
33925,18,5/4/2024 11:43,5/4/2024 21:43
33932,19,2/26/2024 11:10,2/26/2024 22:10
33935,71,2/11/2024 21:33,2/12/2024 8:33
33937,2,3/29/2024 9:15,3/29/2024 15:15
33939,15,2/7/2024 10:08,2/7/2024 22:08
33941,195,4/30/2024 9:33,4/30/2024 17:33
33942,147,3/28/2024 9:09,3/28/2024 20:09
33943,24,2/25/2024 9:59,2/25/2024 18:59
33945,131,4/30/2024 16:23,4/30/2024 23:23
33946,76,3/21/2024 9:06,3/21/2024 19:06
33947,69,6/27/2024 12:00,6/27/2024 18:00
33950,132,2/11/2024 16:13,2/12/2024 3:13
33951,92,2/18/2024 3:07,2/18/2024 13:07
33953,5,3/27/2024 23:23,3/28/2024 6:23
33954,140,6/15/2024 5:29,6/15/2024 13:29
33956,18,4/20/2024 6:41,4/20/2024 16:41
33961,159,1/21/2024 9:26,1/21/2024 18:26
33963,33,3/28/2024 14:04,3/28/2024 21:04
33966,184,3/3/2024 9:09,3/3/2024 15:09
33969,43,5/19/2024 2:31,5/19/2024 9:31
33973,172,1/28/2024 4:33,1/28/2024 12:33
33982,59,3/19/2024 22:33,3/20/2024 9:33
33983,48,6/25/2024 3:45,6/25/2024 9:45
33985,45,5/21/2024 16:19,5/22/2024 1:19
33986,46,5/11/2024 12:58,5/11/2024 20:58
33987,149,4/6/2024 20:36,4/7/2024 4:36
33989,4,2/8/2024 16:33,2/9/2024 2:33
33991,96,3/13/2024 20:44,3/14/2024 3:44
33992,34,1/26/2024 23:06,1/27/2024 5:06
33996,85,2/25/2024 4:03,2/25/2024 16:03
33998,197,4/11/2024 14:26,4/12/2024 1:26
34001,106,6/4/2024 5:14,6/4/2024 13:14
34002,31,1/3/2024 14:16,1/3/2024 20:16
34003,75,6/2/2024 17:58,6/2/2024 23:58
34004,133,3/1/2024 16:27,3/1/2024 23:27
34005,185,4/3/2024 22:29,4/4/2024 10:29
34006,105,2/4/2024 19:46,2/5/2024 4:46
34008,194,3/26/2024 11:07,3/26/2024 20:07
34013,140,1/22/2024 14:24,1/22/2024 20:24
34015,180,2/22/2024 20:56,2/23/2024 7:56
34016,77,1/31/2024 14:28,1/31/2024 20:28
34022,169,5/24/2024 10:11,5/24/2024 20:11
34028,52,4/14/2024 15:02,4/14/2024 21:02
34029,141,3/6/2024 18:26,3/7/2024 6:26
34030,190,2/10/2024 16:14,2/11/2024 1:14
34032,19,5/21/2024 8:50,5/21/2024 20:50
34035,121,5/10/2024 19:24,5/11/2024 4:24
34036,39,1/12/2024 10:32,1/12/2024 16:32
34037,83,1/25/2024 19:32,1/26/2024 1:32
34040,66,4/17/2024 4:56,4/17/2024 15:56
34042,197,2/4/2024 2:44,2/4/2024 8:44
34044,27,4/9/2024 2:19,4/9/2024 12:19
34045,26,6/4/2024 12:32,6/4/2024 18:32
34046,53,6/12/2024 1:26,6/12/2024 10:26
34051,12,1/14/2024 13:19,1/14/2024 23:19
34052,116,3/26/2024 9:39,3/26/2024 17:39
34057,11,5/2/2024 17:34,5/3/2024 4:34
34062,103,6/9/2024 20:12,6/10/2024 5:12
34065,162,5/7/2024 7:47,5/7/2024 17:47
34076,38,1/25/2024 23:14,1/26/2024 6:14
34082,166,6/29/2024 9:30,6/29/2024 15:30
34085,11,4/5/2024 11:41,4/5/2024 17:41
34093,99,1/2/2024 8:05,1/2/2024 17:05
34094,182,1/25/2024 20:30,1/26/2024 4:30
34097,179,5/3/2024 18:45,5/4/2024 6:45
34100,41,1/22/2024 16:27,1/22/2024 22:27
34101,185,5/10/2024 10:33,5/10/2024 19:33
34102,158,5/29/2024 11:25,5/29/2024 19:25
34106,144,4/26/2024 13:08,4/27/2024 0:08
34108,3,6/3/2024 3:20,6/3/2024 10:20
34110,113,1/17/2024 19:39,1/18/2024 4:39
34111,127,2/8/2024 14:29,2/8/2024 20:29
34112,116,5/18/2024 16:41,5/19/2024 1:41
34116,4,2/22/2024 23:25,2/23/2024 6:25
34125,17,2/4/2024 17:11,2/4/2024 23:11
34126,86,3/8/2024 23:35,3/9/2024 11:35
34127,125,3/23/2024 6:36,3/23/2024 14:36
34128,110,1/20/2024 17:46,1/21/2024 0:46
34132,112,5/4/2024 21:30,5/5/2024 5:30
34136,183,1/15/2024 19:57,1/16/2024 7:57
34144,50,4/17/2024 5:25,4/17/2024 12:25
34149,120,2/2/2024 6:13,2/2/2024 15:13
34153,89,2/14/2024 22:17,2/15/2024 6:17
34154,46,4/21/2024 20:45,4/22/2024 7:45
34156,143,6/22/2024 15:10,6/23/2024 0:10
34162,140,6/4/2024 6:33,6/4/2024 13:33
34164,134,1/27/2024 11:30,1/27/2024 22:30
34165,103,5/31/2024 8:17,5/31/2024 20:17
34166,199,5/23/2024 4:38,5/23/2024 13:38
34172,118,6/29/2024 6:14,6/29/2024 13:14
34174,199,2/5/2024 18:34,2/6/2024 4:34
34180,136,2/17/2024 2:46,2/17/2024 8:46
34183,53,4/20/2024 0:31,4/20/2024 12:31
34184,8,5/8/2024 4:26,5/8/2024 12:26
34188,31,4/3/2024 9:19,4/3/2024 18:19
34189,45,4/14/2024 5:02,4/14/2024 17:02
34191,5,2/12/2024 4:47,2/12/2024 13:47
34192,198,5/22/2024 17:09,5/23/2024 5:09
34193,76,3/11/2024 13:07,3/12/2024 1:07
34194,172,4/13/2024 9:02,4/13/2024 19:02
34195,162,6/23/2024 3:35,6/23/2024 12:35
34197,16,5/10/2024 11:53,5/10/2024 17:53
34198,11,4/1/2024 18:03,4/2/2024 6:03
34202,74,4/12/2024 6:07,4/12/2024 13:07
34203,103,4/20/2024 3:49,4/20/2024 10:49
34208,125,1/18/2024 13:40,1/18/2024 21:40
34212,141,3/21/2024 5:38,3/21/2024 17:38
34214,24,6/25/2024 1:42,6/25/2024 13:42
34215,52,6/19/2024 21:21,6/20/2024 8:21
34217,190,2/3/2024 21:24,2/4/2024 8:24
34218,8,3/26/2024 19:15,3/27/2024 1:15
34220,100,3/22/2024 16:27,3/23/2024 0:27
34224,79,1/28/2024 7:53,1/28/2024 16:53
34225,19,5/5/2024 3:28,5/5/2024 9:28
34226,70,6/15/2024 1:38,6/15/2024 13:38
34228,54,3/20/2024 2:23,3/20/2024 8:23
34229,137,4/28/2024 18:13,4/29/2024 0:13
34234,12,5/15/2024 0:55,5/15/2024 11:55
34243,159,6/3/2024 2:16,6/3/2024 9:16
34245,194,6/3/2024 23:24,6/4/2024 6:24
34246,182,2/9/2024 17:22,2/10/2024 1:22
34248,82,2/21/2024 14:14,2/22/2024 0:14
34254,32,2/10/2024 12:59,2/10/2024 18:59
34256,56,2/26/2024 3:32,2/26/2024 10:32
34258,4,2/25/2024 13:42,2/26/2024 0:42
34260,40,3/3/2024 11:59,3/3/2024 19:59
34261,182,1/15/2024 18:54,1/16/2024 2:54
34276,54,3/11/2024 23:02,3/12/2024 6:02
34280,154,4/25/2024 15:45,4/26/2024 2:45
34283,28,3/20/2024 18:37,3/21/2024 2:37
34290,140,2/13/2024 15:46,2/13/2024 23:46
34295,176,3/12/2024 20:58,3/13/2024 8:58
34303,120,6/23/2024 8:45,6/23/2024 20:45
34307,88,3/12/2024 8:43,3/12/2024 19:43
34313,159,1/14/2024 8:04,1/14/2024 17:04
34314,40,2/20/2024 23:58,2/21/2024 9:58
34318,194,5/27/2024 5:30,5/27/2024 14:30
34325,54,3/5/2024 12:54,3/5/2024 22:54
34326,56,2/16/2024 15:40,2/16/2024 23:40
34327,128,5/10/2024 16:33,5/11/2024 3:33
34328,28,1/21/2024 4:09,1/21/2024 13:09
34329,10,4/27/2024 2:19,4/27/2024 9:19
34331,177,2/13/2024 10:33,2/13/2024 18:33
34332,37,2/5/2024 13:53,2/6/2024 0:53
34333,82,1/17/2024 19:51,1/18/2024 3:51
34334,187,2/13/2024 4:26,2/13/2024 10:26
34337,132,3/20/2024 23:58,3/21/2024 6:58
34339,85,1/18/2024 21:52,1/19/2024 5:52
34340,179,5/14/2024 8:32,5/14/2024 15:32
34341,118,4/7/2024 10:30,4/7/2024 21:30
34342,69,4/12/2024 20:01,4/13/2024 4:01
34352,150,1/14/2024 19:11,1/15/2024 1:11
34354,25,6/14/2024 7:28,6/14/2024 13:28
34355,50,4/4/2024 5:09,4/4/2024 15:09
34356,49,6/1/2024 8:03,6/1/2024 14:03
34357,45,5/25/2024 10:26,5/25/2024 20:26
34360,1,4/25/2024 5:05,4/25/2024 12:05
34363,28,5/15/2024 3:44,5/15/2024 9:44
34365,195,1/7/2024 20:07,1/8/2024 8:07
34366,139,2/15/2024 11:12,2/15/2024 18:12
34367,197,5/29/2024 7:57,5/29/2024 15:57
34371,42,4/2/2024 15:34,4/2/2024 22:34
34374,18,2/26/2024 17:06,2/27/2024 1:06
34380,66,5/9/2024 9:15,5/9/2024 21:15
34385,6,3/16/2024 1:29,3/16/2024 13:29
34389,135,6/9/2024 3:56,6/9/2024 14:56
34392,132,1/16/2024 9:58,1/16/2024 18:58
34394,11,5/26/2024 9:01,5/26/2024 15:01
34395,112,2/20/2024 17:04,2/21/2024 3:04
34396,2,4/20/2024 0:22,4/20/2024 10:22
34400,92,6/19/2024 14:42,6/19/2024 22:42
34401,62,1/27/2024 10:20,1/27/2024 21:20
34402,38,1/14/2024 13:05,1/14/2024 19:05
34405,109,5/5/2024 23:47,5/6/2024 6:47
34409,4,3/30/2024 2:36,3/30/2024 14:36
34411,44,1/29/2024 3:00,1/29/2024 10:00
34415,158,5/26/2024 13:26,5/26/2024 20:26
34416,56,3/1/2024 5:30,3/1/2024 11:30
34422,162,4/6/2024 20:42,4/7/2024 5:42
34424,96,2/6/2024 20:16,2/7/2024 3:16
34426,57,5/21/2024 12:56,5/22/2024 0:56
34427,161,3/6/2024 11:00,3/6/2024 18:00
34428,23,5/24/2024 9:34,5/24/2024 18:34
34430,111,3/1/2024 9:18,3/1/2024 18:18
34433,37,6/23/2024 0:39,6/23/2024 7:39
34436,52,4/2/2024 7:35,4/2/2024 14:35
34439,186,4/15/2024 3:28,4/15/2024 15:28
34440,22,6/4/2024 9:42,6/4/2024 16:42
34441,159,2/8/2024 14:11,2/8/2024 20:11
34444,26,6/11/2024 22:59,6/12/2024 7:59
34446,168,3/19/2024 16:14,3/20/2024 4:14
34451,141,3/28/2024 9:24,3/28/2024 21:24
34453,20,1/2/2024 15:50,1/3/2024 2:50
34459,161,1/6/2024 15:17,1/6/2024 22:17
34461,52,1/28/2024 22:14,1/29/2024 7:14
34462,117,2/15/2024 17:48,2/16/2024 4:48
34465,127,6/14/2024 7:04,6/14/2024 17:04
34466,31,2/29/2024 12:58,3/1/2024 0:58
34474,183,6/30/2024 19:49,7/1/2024 7:49
34476,121,6/8/2024 18:22,6/9/2024 1:22
34477,163,1/19/2024 1:56,1/19/2024 11:56
34480,146,5/29/2024 16:15,5/30/2024 0:15
34485,99,5/4/2024 20:14,5/5/2024 8:14
34486,3,5/27/2024 3:09,5/27/2024 9:09
34489,31,1/24/2024 20:49,1/25/2024 2:49
34490,177,2/19/2024 16:22,2/20/2024 4:22
34491,64,6/7/2024 14:10,6/8/2024 0:10
34493,194,5/17/2024 14:50,5/18/2024 1:50
34499,164,5/4/2024 0:28,5/4/2024 10:28
34500,172,3/16/2024 9:05,3/16/2024 18:05
34503,102,1/7/2024 8:15,1/7/2024 20:15
34506,102,1/17/2024 17:14,1/18/2024 2:14
34507,137,1/14/2024 7:33,1/14/2024 19:33
34508,137,6/9/2024 23:45,6/10/2024 10:45
34509,179,3/10/2024 19:10,3/11/2024 4:10
34512,37,4/15/2024 4:05,4/15/2024 15:05
34515,20,2/6/2024 14:58,2/6/2024 23:58
34526,136,5/20/2024 16:02,5/21/2024 2:02
34534,141,4/30/2024 21:10,5/1/2024 5:10
34535,40,1/28/2024 22:56,1/29/2024 8:56
34536,79,2/28/2024 19:13,2/29/2024 5:13
34537,124,1/1/2024 18:27,1/2/2024 0:27
34540,38,4/20/2024 19:06,4/21/2024 2:06
34541,167,1/25/2024 18:48,1/26/2024 0:48
34544,119,4/1/2024 14:53,4/1/2024 22:53
34549,24,1/23/2024 10:43,1/23/2024 18:43
34552,183,5/14/2024 11:23,5/14/2024 22:23
34555,151,6/1/2024 21:08,6/2/2024 6:08
34557,178,3/18/2024 21:14,3/19/2024 6:14
34561,98,6/4/2024 11:12,6/4/2024 18:12
34562,170,3/8/2024 19:51,3/9/2024 6:51
34564,106,1/28/2024 22:37,1/29/2024 6:37
34566,110,6/26/2024 22:38,6/27/2024 10:38
34567,60,6/28/2024 11:36,6/28/2024 22:36
34568,87,1/12/2024 10:30,1/12/2024 17:30
34569,35,4/12/2024 0:04,4/12/2024 8:04
34571,37,5/13/2024 14:13,5/14/2024 1:13
34578,99,3/24/2024 0:47,3/24/2024 7:47
34579,13,4/17/2024 5:05,4/17/2024 17:05
34583,184,4/13/2024 0:02,4/13/2024 6:02
34588,108,6/25/2024 19:58,6/26/2024 7:58
34589,113,3/22/2024 21:31,3/23/2024 7:31
34590,34,5/28/2024 12:42,5/28/2024 22:42
34598,50,4/29/2024 20:29,4/30/2024 7:29
34599,174,2/3/2024 6:49,2/3/2024 17:49
34601,59,3/8/2024 18:51,3/9/2024 5:51
34603,140,6/11/2024 6:37,6/11/2024 13:37
34604,50,6/3/2024 3:39,6/3/2024 14:39
34605,157,6/10/2024 16:58,6/11/2024 0:58
34606,63,6/10/2024 23:26,6/11/2024 7:26
34607,184,6/3/2024 4:42,6/3/2024 16:42
34608,155,6/12/2024 5:18,6/12/2024 16:18
34609,50,5/10/2024 10:41,5/10/2024 22:41
34612,133,6/24/2024 21:00,6/25/2024 6:00
34618,76,2/18/2024 7:15,2/18/2024 13:15
34625,163,1/29/2024 2:22,1/29/2024 9:22
34626,27,1/19/2024 17:50,1/20/2024 4:50
34633,9,4/15/2024 1:33,4/15/2024 8:33
34635,138,6/20/2024 10:02,6/20/2024 17:02
34636,66,1/25/2024 19:39,1/26/2024 2:39
34637,100,1/4/2024 7:11,1/4/2024 17:11
34647,63,1/1/2024 2:30,1/1/2024 10:30
34648,157,5/21/2024 3:39,5/21/2024 15:39
34651,103,4/2/2024 1:05,4/2/2024 13:05
34656,70,3/19/2024 9:21,3/19/2024 20:21
34657,67,1/31/2024 14:20,2/1/2024 2:20
34660,192,6/25/2024 14:27,6/25/2024 21:27
34662,138,1/9/2024 14:45,1/9/2024 23:45
34664,189,3/16/2024 8:38,3/16/2024 14:38
34665,197,4/12/2024 1:56,4/12/2024 10:56
34667,5,5/16/2024 12:07,5/16/2024 22:07
34668,152,5/2/2024 1:43,5/2/2024 7:43
34670,52,3/10/2024 12:35,3/10/2024 23:35
34671,51,6/23/2024 12:29,6/23/2024 21:29
34678,171,1/8/2024 1:49,1/8/2024 12:49
34681,53,4/25/2024 14:30,4/25/2024 22:30
34683,77,4/2/2024 15:21,4/3/2024 2:21
34684,35,5/19/2024 13:27,5/19/2024 19:27
34685,30,3/4/2024 20:33,3/5/2024 6:33
34686,121,6/1/2024 9:44,6/1/2024 15:44
34687,91,5/18/2024 15:41,5/19/2024 0:41
34690,78,5/3/2024 12:49,5/3/2024 18:49
34693,48,5/2/2024 23:54,5/3/2024 11:54
34694,19,6/11/2024 17:15,6/12/2024 5:15
34697,130,6/3/2024 3:55,6/3/2024 11:55
34699,159,5/30/2024 2:50,5/30/2024 9:50
34705,134,3/23/2024 14:28,3/24/2024 0:28
34706,184,6/19/2024 19:26,6/20/2024 2:26
34707,200,5/14/2024 0:16,5/14/2024 12:16
34708,72,4/27/2024 7:37,4/27/2024 14:37
34712,84,2/27/2024 14:08,2/27/2024 20:08
34718,39,1/31/2024 18:53,2/1/2024 2:53
34720,145,1/24/2024 9:23,1/24/2024 18:23
34730,127,4/8/2024 12:37,4/9/2024 0:37
34731,105,3/12/2024 21:13,3/13/2024 6:13
34732,84,3/2/2024 2:34,3/2/2024 8:34
34733,50,1/3/2024 21:19,1/4/2024 4:19
34738,141,1/7/2024 20:42,1/8/2024 8:42
34740,72,5/18/2024 13:57,5/18/2024 20:57
34742,142,5/25/2024 6:44,5/25/2024 13:44
34744,12,6/27/2024 14:19,6/27/2024 22:19
34755,180,5/24/2024 6:13,5/24/2024 15:13
34758,197,1/1/2024 9:21,1/1/2024 18:21
34759,15,3/10/2024 16:47,3/11/2024 2:47
34763,11,5/4/2024 14:33,5/5/2024 1:33
34765,25,6/3/2024 3:39,6/3/2024 13:39
34766,143,4/13/2024 8:09,4/13/2024 19:09
34767,100,4/8/2024 22:18,4/9/2024 4:18
34768,90,1/25/2024 22:18,1/26/2024 4:18
34769,34,4/1/2024 12:23,4/2/2024 0:23
34771,94,1/5/2024 22:59,1/6/2024 8:59
34777,51,4/26/2024 4:01,4/26/2024 14:01
34778,40,6/3/2024 3:51,6/3/2024 10:51
34779,51,1/16/2024 15:13,1/17/2024 2:13
34781,170,5/22/2024 15:01,5/22/2024 22:01
34783,162,1/3/2024 14:36,1/4/2024 0:36
34788,58,5/8/2024 2:59,5/8/2024 13:59
34794,118,4/29/2024 21:50,4/30/2024 8:50
34799,13,3/5/2024 20:39,3/6/2024 8:39
34800,190,3/11/2024 18:32,3/12/2024 5:32
34802,114,1/28/2024 9:45,1/28/2024 16:45
34806,129,6/24/2024 8:00,6/24/2024 20:00
34809,3,6/12/2024 4:23,6/12/2024 16:23
34810,126,3/26/2024 16:21,3/26/2024 23:21
34811,128,1/3/2024 22:34,1/4/2024 8:34
34813,162,5/6/2024 11:44,5/6/2024 22:44
34814,118,1/4/2024 18:05,1/5/2024 3:05
34815,159,3/25/2024 13:30,3/26/2024 1:30
34816,2,1/24/2024 1:53,1/24/2024 8:53
34819,141,3/31/2024 14:01,3/31/2024 21:01
34824,17,5/3/2024 18:00,5/4/2024 4:00
34825,93,6/5/2024 8:06,6/5/2024 16:06
34826,132,2/1/2024 7:47,2/1/2024 17:47
34827,89,1/15/2024 10:27,1/15/2024 22:27
34834,197,6/2/2024 3:43,6/2/2024 14:43
34837,142,5/1/2024 1:09,5/1/2024 10:09
34840,130,2/14/2024 23:42,2/15/2024 7:42
34841,31,4/19/2024 12:27,4/19/2024 22:27
34842,121,6/7/2024 10:01,6/7/2024 22:01
34846,124,3/23/2024 20:21,3/24/2024 2:21
34848,66,1/2/2024 14:01,1/2/2024 20:01
34849,41,5/8/2024 8:16,5/8/2024 14:16
34855,156,4/5/2024 17:50,4/6/2024 4:50
34856,163,1/1/2024 4:19,1/1/2024 16:19
34857,18,1/26/2024 12:39,1/26/2024 20:39
34862,36,4/29/2024 11:50,4/29/2024 23:50
34865,107,5/19/2024 15:01,5/20/2024 1:01
34868,23,4/9/2024 19:32,4/10/2024 1:32
34871,194,3/5/2024 7:34,3/5/2024 19:34
34872,86,4/12/2024 4:28,4/12/2024 10:28
34875,125,6/6/2024 5:06,6/6/2024 14:06
34885,117,2/23/2024 20:06,2/24/2024 8:06
34888,66,4/29/2024 17:01,4/30/2024 3:01
34890,149,1/30/2024 5:29,1/30/2024 14:29
34891,2,4/7/2024 2:51,4/7/2024 8:51
34892,30,4/11/2024 4:36,4/11/2024 16:36
34899,124,4/15/2024 0:21,4/15/2024 8:21
34902,41,3/12/2024 8:48,3/12/2024 14:48
34904,49,6/6/2024 21:52,6/7/2024 3:52
34905,5,2/2/2024 10:25,2/2/2024 19:25
34906,88,2/19/2024 16:45,2/20/2024 0:45
34910,89,3/20/2024 6:46,3/20/2024 12:46
34911,33,6/19/2024 16:20,6/20/2024 0:20
34919,19,5/26/2024 15:28,5/26/2024 21:28
34921,138,6/30/2024 20:41,7/1/2024 5:41
34924,117,3/26/2024 7:15,3/26/2024 15:15
34927,108,6/29/2024 7:01,6/29/2024 16:01
34933,137,2/17/2024 15:14,2/17/2024 21:14
34934,70,1/22/2024 8:01,1/22/2024 18:01
34936,142,6/30/2024 19:19,7/1/2024 6:19
34939,75,3/11/2024 17:42,3/12/2024 4:42
34942,39,5/13/2024 14:32,5/13/2024 22:32
34943,159,4/2/2024 11:11,4/2/2024 23:11
