Attendance_ID,Employee_ID,CheckIn,CheckOut
41752,107,2023-01-17 21:14:41,2023-01-18 08:14:41
41753,97,2023-10-20 22:28:37,2023-10-21 04:28:37
41754,75,2023-10-31 06:43:26,2023-10-31 17:43:26
41755,126,2023-05-18 10:41:28,2023-05-18 22:41:28
41756,85,2023-11-14 07:12:06,2023-11-14 14:12:06
41757,148,2023-01-31 03:08:24,2023-01-31 09:08:24
41758,54,2023-08-11 10:03:26,2023-08-11 22:03:26
41759,102,2023-12-13 06:58:54,2023-12-13 12:58:54
41760,18,2023-05-03 16:32:35,2023-05-04 02:32:35
41761,10,2023-05-29 20:12:46,2023-05-30 07:12:46
41762,128,2023-11-19 17:08:24,2023-11-20 02:08:24
41763,20,2023-12-27 07:19:45,2023-12-27 19:19:45
41764,196,2023-10-22 14:26:16,2023-10-23 00:26:16
41765,62,2023-07-01 14:22:53,2023-07-01 23:22:53
41766,71,2023-05-14 04:53:34,2023-05-14 15:53:34
41767,6,2023-07-05 04:24:47,2023-07-05 13:24:47
41768,64,2023-03-06 16:23:32,2023-03-07 00:23:32
41769,169,2023-09-23 00:44:31,2023-09-23 11:44:31
41770,41,2023-06-03 16:07:07,2023-06-04 04:07:07
41771,112,2023-08-31 13:46:52,2023-09-01 01:46:52
41772,17,2023-08-13 06:52:00,2023-08-13 16:52:00
41773,115,2023-05-13 12:11:01,2023-05-13 19:11:01
41774,129,2023-12-14 19:13:17,2023-12-15 05:13:17
41775,96,2023-06-05 01:07:35,2023-06-05 11:07:35
41776,114,2023-06-17 20:35:28,2023-06-18 03:35:28
41777,143,2023-09-18 14:42:46,2023-09-18 20:42:46
41778,166,2023-11-16 08:28:04,2023-11-16 19:28:04
41779,192,2023-07-27 01:11:13,2023-07-27 11:11:13
41780,15,2023-06-17 00:30:03,2023-06-17 10:30:03
41781,1,2023-03-01 14:28:01,2023-03-01 21:28:01
41782,7,2023-10-01 10:23:25,2023-10-01 21:23:25
41783,26,2023-04-13 01:31:17,2023-04-13 09:31:17
41784,85,2023-10-19 22:45:14,2023-10-20 04:45:14
41785,84,2023-08-05 18:39:43,2023-08-06 03:39:43
41786,36,2023-12-24 17:41:21,2023-12-25 00:41:21
41787,4,2023-05-15 09:37:52,2023-05-15 15:37:52
41788,179,2023-02-23 04:21:55,2023-02-23 15:21:55
41789,44,2023-09-11 03:35:01,2023-09-11 10:35:01
41790,78,2023-08-19 21:56:29,2023-08-20 04:56:29
41791,111,2023-01-30 18:43:23,2023-01-31 06:43:23
41792,173,2023-11-13 03:38:33,2023-11-13 09:38:33
41793,173,2023-12-22 12:31:31,2023-12-22 18:31:31
41794,3,2023-12-18 16:02:46,2023-12-19 00:02:46
41795,120,2023-07-18 21:39:01,2023-07-19 07:39:01
41796,105,2023-05-06 05:47:54,2023-05-06 11:47:54
41797,127,2023-07-22 03:23:31,2023-07-22 10:23:31
41798,90,2023-06-27 01:49:01,2023-06-27 11:49:01
41799,27,2023-03-11 15:51:46,2023-03-12 02:51:46
41800,11,2023-09-07 23:27:26,2023-09-08 05:27:26
41801,30,2023-07-28 02:34:09,2023-07-28 09:34:09
41802,154,2023-11-07 14:26:21,2023-11-07 22:26:21
41803,95,2023-01-24 09:55:37,2023-01-24 20:55:37
41804,180,2023-02-24 18:07:22,2023-02-25 04:07:22
41805,162,2023-04-05 14:08:54,2023-04-06 00:08:54
41806,87,2023-08-25 20:16:48,2023-08-26 03:16:48
41807,131,2023-01-24 04:37:22,2023-01-24 13:37:22
41808,165,2023-10-09 05:26:45,2023-10-09 16:26:45
41809,42,2023-04-29 19:38:48,2023-04-30 03:38:48
41810,55,2023-01-18 11:03:55,2023-01-18 19:03:55
41811,44,2023-02-20 04:28:34,2023-02-20 15:28:34
41812,57,2023-07-07 01:06:39,2023-07-07 09:06:39
41813,168,2023-03-25 09:51:44,2023-03-25 15:51:44
41814,94,2023-02-18 17:58:40,2023-02-19 01:58:40
41815,56,2023-07-31 19:26:51,2023-08-01 07:26:51
41816,57,2023-03-17 00:16:59,2023-03-17 06:16:59
41817,44,2023-11-29 05:12:00,2023-11-29 14:12:00
41818,101,2023-06-06 23:17:13,2023-06-07 07:17:13
41819,58,2023-05-24 01:18:12,2023-05-24 13:18:12
41820,136,2023-09-18 16:50:20,2023-09-18 23:50:20
41821,126,2023-06-16 10:42:03,2023-06-16 21:42:03
41822,42,2023-04-30 06:46:37,2023-04-30 15:46:37
41823,192,2023-08-23 18:46:54,2023-08-24 06:46:54
41824,62,2023-01-31 10:33:58,2023-01-31 19:33:58
41825,41,2023-04-05 07:40:45,2023-04-05 16:40:45
41826,97,2023-01-10 05:54:22,2023-01-10 12:54:22
41827,148,2023-01-07 06:56:31,2023-01-07 12:56:31
41828,19,2023-02-24 16:36:51,2023-02-25 02:36:51
41829,115,2023-05-08 01:44:09,2023-05-08 08:44:09
41830,121,2023-01-05 19:04:05,2023-01-06 05:04:05
41831,102,2023-08-15 14:41:53,2023-08-15 21:41:53
41832,134,2023-07-16 05:17:20,2023-07-16 15:17:20
41833,60,2023-09-11 10:16:28,2023-09-11 17:16:28
41834,35,2023-09-09 09:20:05,2023-09-09 21:20:05
41835,50,2023-04-15 14:05:54,2023-04-15 22:05:54
41836,183,2023-04-24 14:02:46,2023-04-25 01:02:46
41837,1,2023-11-21 02:26:21,2023-11-21 14:26:21
41838,130,2023-09-14 05:00:38,2023-09-14 16:00:38
41839,52,2023-10-31 22:40:30,2023-11-01 10:40:30
41840,101,2023-04-18 07:45:59,2023-04-18 14:45:59
41841,40,2023-10-10 03:47:05,2023-10-10 09:47:05
41842,86,2023-07-28 00:01:45,2023-07-28 08:01:45
41843,95,2023-08-13 07:54:34,2023-08-13 19:54:34
41844,166,2023-04-25 17:49:43,2023-04-26 04:49:43
41845,19,2023-09-29 09:20:37,2023-09-29 21:20:37
41846,72,2023-09-24 04:15:27,2023-09-24 13:15:27
41847,97,2023-09-16 01:56:55,2023-09-16 07:56:55
41848,51,2023-11-14 06:23:30,2023-11-14 18:23:30
41849,122,2023-03-13 17:15:46,2023-03-14 02:15:46
41850,65,2023-03-22 08:57:23,2023-03-22 16:57:23
41851,100,2023-11-05 01:27:45,2023-11-05 11:27:45
41852,61,2023-08-18 13:21:02,2023-08-18 22:21:02
41853,176,2023-09-23 07:11:46,2023-09-23 17:11:46
41854,183,2023-11-17 19:15:54,2023-11-18 05:15:54
41855,49,2023-03-25 14:34:05,2023-03-25 21:34:05
41856,106,2023-02-09 18:13:34,2023-02-10 04:13:34
41857,91,2023-01-30 13:56:56,2023-01-31 01:56:56
41858,173,2023-11-13 22:04:28,2023-11-14 04:04:28
41859,29,2023-12-30 03:14:33,2023-12-30 11:14:33
41860,38,2023-03-30 17:56:36,2023-03-31 01:56:36
41861,184,2023-09-14 21:07:36,2023-09-15 04:07:36
41862,158,2023-10-05 22:11:31,2023-10-06 05:11:31
41863,46,2023-06-02 05:42:15,2023-06-02 12:42:15
41864,2,2023-08-19 07:31:33,2023-08-19 18:31:33
41865,73,2023-05-10 15:09:37,2023-05-10 22:09:37
41866,66,2023-03-22 06:01:17,2023-03-22 15:01:17
41867,28,2023-09-19 04:43:58,2023-09-19 11:43:58
41868,60,2023-02-07 02:18:14,2023-02-07 10:18:14
41869,15,2023-11-25 11:19:55,2023-11-25 22:19:55
41870,86,2023-10-07 23:34:38,2023-10-08 05:34:38
41871,168,2023-07-01 06:39:47,2023-07-01 13:39:47
41872,3,2023-03-09 12:59:23,2023-03-09 22:59:23
41873,44,2023-05-04 19:42:50,2023-05-05 02:42:50
41874,58,2023-03-15 10:09:47,2023-03-15 20:09:47
41875,78,2023-11-07 04:07:31,2023-11-07 12:07:31
41876,119,2023-11-15 19:19:48,2023-11-16 03:19:48
41877,61,2023-06-22 01:36:32,2023-06-22 12:36:32
41878,66,2023-01-18 20:35:15,2023-01-19 06:35:15
41879,36,2023-10-06 13:25:00,2023-10-06 23:25:00
41880,187,2023-04-04 03:46:33,2023-04-04 11:46:33
41881,19,2023-07-19 01:10:07,2023-07-19 12:10:07
41882,177,2023-01-31 17:12:36,2023-02-01 05:12:36
41883,18,2023-02-05 15:37:43,2023-02-05 23:37:43
41884,40,2023-12-24 17:05:47,2023-12-25 04:05:47
41885,44,2023-06-16 18:35:31,2023-06-17 04:35:31
41886,26,2023-06-21 19:53:08,2023-06-22 01:53:08
41887,1,2023-12-31 06:23:58,2023-12-31 12:23:58
41888,135,2023-12-08 07:59:29,2023-12-08 14:59:29
41889,111,2023-04-17 23:40:58,2023-04-18 10:40:58
41890,196,2023-09-25 12:25:05,2023-09-25 23:25:05
41891,101,2023-12-27 11:20:21,2023-12-27 17:20:21
41892,185,2023-05-13 18:15:36,2023-05-14 02:15:36
41893,138,2023-12-18 09:11:03,2023-12-18 15:11:03
41894,12,2023-11-13 03:27:15,2023-11-13 10:27:15
41895,76,2023-08-01 08:27:42,2023-08-01 17:27:42
41896,145,2023-09-10 12:30:48,2023-09-10 21:30:48
41897,46,2023-05-02 13:57:46,2023-05-02 19:57:46
41898,58,2023-02-22 01:10:00,2023-02-22 13:10:00
41899,91,2023-12-30 22:33:05,2023-12-31 08:33:05
41900,37,2023-04-23 20:00:38,2023-04-24 02:00:38
41901,13,2023-11-20 20:34:28,2023-11-21 07:34:28
41902,157,2023-05-27 22:37:29,2023-05-28 09:37:29
41903,66,2023-04-08 06:37:54,2023-04-08 15:37:54
41904,195,2023-12-17 19:06:49,2023-12-18 03:06:49
41905,5,2023-06-30 04:27:02,2023-06-30 10:27:02
41906,148,2023-01-01 15:59:22,2023-01-01 22:59:22
41907,81,2023-03-16 00:20:07,2023-03-16 09:20:07
41908,129,2023-08-16 06:07:37,2023-08-16 12:07:37
41909,42,2023-08-12 10:12:57,2023-08-12 18:12:57
41910,112,2023-08-19 11:03:44,2023-08-19 17:03:44
41911,163,2023-11-06 04:33:27,2023-11-06 13:33:27
41912,86,2023-11-12 17:08:46,2023-11-13 04:08:46
41913,37,2023-02-24 07:18:39,2023-02-24 15:18:39
41914,170,2023-06-12 22:03:52,2023-06-13 05:03:52
41915,148,2023-02-28 21:52:48,2023-03-01 07:52:48
41916,32,2023-01-13 08:46:10,2023-01-13 18:46:10
41917,36,2023-07-23 02:51:10,2023-07-23 12:51:10
41918,156,2023-07-13 18:56:50,2023-07-14 04:56:50
41919,63,2023-04-07 23:20:02,2023-04-08 09:20:02
41920,37,2023-10-14 23:16:10,2023-10-15 05:16:10
41921,195,2023-11-08 06:40:21,2023-11-08 13:40:21
41922,128,2023-03-06 16:36:46,2023-03-07 00:36:46
41923,122,2023-08-10 21:49:49,2023-08-11 05:49:49
41924,129,2023-08-03 09:52:52,2023-08-03 20:52:52
41925,100,2023-05-08 20:18:43,2023-05-09 02:18:43
41926,140,2023-08-06 01:40:06,2023-08-06 07:40:06
41927,62,2023-04-16 06:44:00,2023-04-16 17:44:00
41928,192,2023-09-18 03:38:03,2023-09-18 14:38:03
41929,94,2023-02-19 01:01:13,2023-02-19 13:01:13
41930,186,2023-06-30 06:31:55,2023-06-30 14:31:55
41931,140,2023-01-08 01:48:27,2023-01-08 13:48:27
41932,60,2023-02-19 03:57:10,2023-02-19 13:57:10
41933,149,2023-07-27 23:16:11,2023-07-28 06:16:11
41934,172,2023-08-27 16:50:33,2023-08-28 02:50:33
41935,147,2023-06-16 17:32:55,2023-06-17 02:32:55
41936,170,2023-08-31 15:18:15,2023-09-01 02:18:15
41937,79,2023-09-01 17:17:26,2023-09-01 23:17:26
41938,167,2023-07-10 19:28:39,2023-07-11 05:28:39
41939,148,2023-06-08 21:52:04,2023-06-09 03:52:04
41940,58,2023-10-24 11:25:00,2023-10-24 22:25:00
41941,121,2023-05-16 07:34:08,2023-05-16 14:34:08
41942,41,2023-01-07 06:11:12,2023-01-07 17:11:12
41943,117,2023-11-23 06:40:08,2023-11-23 17:40:08
41944,196,2023-04-05 06:59:52,2023-04-05 15:59:52
41945,147,2023-03-27 13:54:33,2023-03-27 22:54:33
41946,98,2023-09-30 23:50:57,2023-10-01 06:50:57
41947,23,2023-10-18 01:22:23,2023-10-18 13:22:23
41948,9,2023-10-14 03:39:59,2023-10-14 13:39:59
41949,143,2023-12-10 19:17:30,2023-12-11 02:17:30
41950,59,2023-10-28 05:50:11,2023-10-28 12:50:11
41951,58,2023-02-11 13:07:43,2023-02-11 22:07:43
41952,193,2023-01-11 10:31:17,2023-01-11 21:31:17
41953,194,2023-12-02 00:19:49,2023-12-02 11:19:49
41954,19,2023-01-17 01:53:53,2023-01-17 11:53:53
41955,121,2023-08-08 11:50:29,2023-08-08 18:50:29
41956,111,2023-02-28 15:52:21,2023-03-01 01:52:21
41957,147,2023-08-14 05:28:22,2023-08-14 14:28:22
41958,163,2023-04-15 12:41:15,2023-04-15 20:41:15
41959,148,2023-12-21 13:56:16,2023-12-21 20:56:16
41960,128,2023-03-01 08:44:08,2023-03-01 18:44:08
41961,72,2023-07-25 13:39:53,2023-07-26 01:39:53
41962,192,2023-10-05 20:56:32,2023-10-06 04:56:32
41963,102,2023-10-24 03:38:00,2023-10-24 14:38:00
41964,5,2023-07-05 22:18:38,2023-07-06 10:18:38
41965,60,2023-12-23 11:18:09,2023-12-23 23:18:09
41966,121,2023-06-05 10:24:47,2023-06-05 16:24:47
41967,148,2023-08-19 07:28:54,2023-08-19 15:28:54
41968,89,2023-08-25 11:33:32,2023-08-25 20:33:32
41969,117,2023-02-10 00:14:32,2023-02-10 12:14:32
41970,116,2023-01-18 08:00:15,2023-01-18 20:00:15
41971,39,2023-07-28 01:56:21,2023-07-28 08:56:21
41972,2,2023-07-20 19:35:26,2023-07-21 01:35:26
41973,72,2023-04-02 22:37:57,2023-04-03 10:37:57
41974,76,2023-10-28 17:17:27,2023-10-29 00:17:27
41975,91,2023-09-13 18:22:10,2023-09-14 04:22:10
41976,137,2023-11-12 04:35:19,2023-11-12 11:35:19
41977,179,2023-03-09 15:40:55,2023-03-10 01:40:55
41978,168,2023-12-21 11:12:36,2023-12-21 22:12:36
41979,194,2023-03-05 08:16:05,2023-03-05 20:16:05
41980,154,2023-09-13 01:35:42,2023-09-13 10:35:42
41981,76,2023-02-01 17:33:25,2023-02-02 05:33:25
41982,179,2023-06-20 05:54:57,2023-06-20 14:54:57
41983,64,2023-02-14 12:17:22,2023-02-14 19:17:22
41984,158,2023-10-05 11:13:57,2023-10-05 19:13:57
41985,114,2023-11-16 19:44:47,2023-11-17 04:44:47
41986,110,2023-03-16 13:59:55,2023-03-17 00:59:55
41987,68,2023-01-28 23:58:57,2023-01-29 06:58:57
41988,131,2023-08-09 07:32:09,2023-08-09 13:32:09
41989,48,2023-08-07 11:07:42,2023-08-07 23:07:42
41990,71,2023-11-28 04:49:26,2023-11-28 10:49:26
41991,163,2023-11-13 05:46:13,2023-11-13 14:46:13
41992,90,2023-10-04 14:37:42,2023-10-04 22:37:42
41993,80,2023-05-29 03:12:41,2023-05-29 14:12:41
41994,13,2023-01-11 18:08:10,2023-01-12 02:08:10
41995,191,2023-03-03 15:31:59,2023-03-03 21:31:59
41996,158,2023-04-09 15:47:58,2023-04-10 00:47:58
41997,66,2023-06-27 12:48:26,2023-06-27 20:48:26
41998,191,2023-12-07 17:08:59,2023-12-08 01:08:59
41999,84,2023-04-01 01:16:15,2023-04-01 13:16:15
42000,174,2023-06-13 22:17:14,2023-06-14 07:17:14
42001,78,2023-11-27 00:57:42,2023-11-27 11:57:42
42002,153,2023-01-30 05:52:11,2023-01-30 17:52:11
42003,78,2023-07-04 12:38:06,2023-07-04 19:38:06
42004,163,2023-10-01 17:34:15,2023-10-02 01:34:15
42005,71,2023-05-20 06:35:35,2023-05-20 16:35:35
42006,29,2023-11-28 01:05:51,2023-11-28 12:05:51
42007,177,2023-11-03 17:25:14,2023-11-04 03:25:14
42008,101,2023-12-09 07:40:50,2023-12-09 14:40:50
42009,21,2023-09-16 19:51:00,2023-09-17 07:51:00
42010,46,2023-05-11 19:57:57,2023-05-12 01:57:57
42011,120,2023-07-14 15:39:41,2023-07-15 01:39:41
42012,195,2023-05-25 09:15:59,2023-05-25 15:15:59
42013,156,2023-12-25 16:01:52,2023-12-26 04:01:52
42014,192,2023-12-09 04:48:06,2023-12-09 14:48:06
42015,82,2023-03-06 10:43:55,2023-03-06 16:43:55
42016,103,2023-08-15 20:49:22,2023-08-16 06:49:22
42017,138,2023-06-09 17:12:40,2023-06-10 01:12:40
42018,144,2023-02-25 18:16:44,2023-02-26 02:16:44
42019,59,2023-08-19 09:57:22,2023-08-19 20:57:22
42020,174,2023-03-11 19:15:11,2023-03-12 03:15:11
42021,200,2023-08-04 05:50:45,2023-08-04 17:50:45
42022,161,2023-12-15 14:15:26,2023-12-15 23:15:26
42023,76,2023-07-31 12:32:18,2023-07-31 18:32:18
42024,126,2023-11-10 19:16:34,2023-11-11 05:16:34
42025,170,2023-12-15 23:30:39,2023-12-16 09:30:39
42026,179,2023-09-28 06:54:00,2023-09-28 18:54:00
42027,58,2023-08-22 23:36:14,2023-08-23 11:36:14
42028,65,2023-05-06 12:15:40,2023-05-06 23:15:40
42029,32,2023-05-03 02:40:48,2023-05-03 09:40:48
42030,107,2023-01-17 08:00:16,2023-01-17 15:00:16
42031,153,2023-02-04 23:39:17,2023-02-05 10:39:17
42032,145,2023-07-22 01:36:48,2023-07-22 10:36:48
42033,96,2023-10-19 12:00:15,2023-10-19 18:00:15
42034,14,2023-05-31 02:52:17,2023-05-31 12:52:17
42035,109,2023-03-12 05:10:07,2023-03-12 15:10:07
42036,147,2023-02-26 08:41:29,2023-02-26 18:41:29
42037,169,2023-06-08 08:02:15,2023-06-08 17:02:15
42038,17,2023-06-23 07:17:37,2023-06-23 19:17:37
42039,109,2023-06-15 23:07:24,2023-06-16 05:07:24
42040,177,2023-04-06 01:53:34,2023-04-06 11:53:34
42041,108,2023-03-04 16:32:54,2023-03-05 02:32:54
42042,105,2023-06-17 19:08:52,2023-06-18 07:08:52
42043,130,2023-12-27 00:38:36,2023-12-27 10:38:36
42044,94,2023-07-27 23:10:43,2023-07-28 07:10:43
42045,199,2023-03-23 16:06:16,2023-03-23 23:06:16
42046,156,2023-12-23 02:48:34,2023-12-23 10:48:34
42047,85,2023-02-27 21:09:40,2023-02-28 06:09:40
42048,2,2023-09-28 21:53:20,2023-09-29 04:53:20
42049,186,2023-12-11 17:02:03,2023-12-12 00:02:03
42050,65,2023-06-26 10:07:06,2023-06-26 19:07:06
42051,148,2023-06-14 02:02:45,2023-06-14 14:02:45
42052,81,2023-06-23 11:30:03,2023-06-23 21:30:03
42053,16,2023-05-11 21:47:08,2023-05-12 03:47:08
42054,147,2023-10-26 06:01:57,2023-10-26 16:01:57
42055,200,2023-07-20 03:47:50,2023-07-20 11:47:50
42056,92,2023-01-26 14:40:48,2023-01-26 22:40:48
42057,193,2023-11-21 12:13:32,2023-11-21 22:13:32
42058,161,2023-11-08 14:51:04,2023-11-09 01:51:04
42059,84,2023-06-01 04:31:44,2023-06-01 11:31:44
42060,150,2023-07-11 22:04:14,2023-07-12 08:04:14
42061,127,2023-04-19 23:43:19,2023-04-20 10:43:19
42062,169,2023-09-20 05:30:20,2023-09-20 15:30:20
42063,102,2023-05-21 04:36:00,2023-05-21 15:36:00
42064,71,2023-08-30 04:23:28,2023-08-30 11:23:28
42065,140,2023-10-26 06:24:22,2023-10-26 12:24:22
42066,128,2023-11-12 22:55:33,2023-11-13 04:55:33
42067,132,2023-07-04 13:41:04,2023-07-04 21:41:04
42068,137,2023-03-20 05:14:57,2023-03-20 13:14:57
42069,161,2023-02-24 17:44:18,2023-02-25 03:44:18
42070,190,2023-02-15 23:22:40,2023-02-16 08:22:40
42071,97,2023-03-17 08:44:17,2023-03-17 19:44:17
42072,91,2023-02-20 00:56:11,2023-02-20 12:56:11
42073,70,2023-10-02 20:00:29,2023-10-03 03:00:29
42074,68,2023-05-29 16:23:05,2023-05-29 22:23:05
42075,157,2023-11-12 15:22:57,2023-11-12 21:22:57
42076,83,2023-12-21 19:32:03,2023-12-22 03:32:03
42077,2,2023-08-10 11:12:43,2023-08-10 17:12:43
42078,98,2023-06-22 06:36:18,2023-06-22 18:36:18
42079,123,2023-09-16 17:33:23,2023-09-17 01:33:23
42080,137,2023-09-08 19:30:01,2023-09-09 06:30:01
42081,49,2023-09-20 19:49:44,2023-09-21 03:49:44
42082,60,2023-03-01 19:24:46,2023-03-02 04:24:46
42083,33,2023-08-12 00:26:03,2023-08-12 07:26:03
42084,137,2023-02-08 08:54:07,2023-02-08 16:54:07
42085,89,2023-05-13 10:41:54,2023-05-13 19:41:54
42086,77,2023-08-27 12:13:59,2023-08-27 21:13:59
42087,168,2023-02-17 19:47:48,2023-02-18 06:47:48
42088,58,2023-10-29 03:31:31,2023-10-29 14:31:31
42089,98,2023-11-15 17:19:49,2023-11-16 01:19:49
42090,189,2023-12-16 13:32:36,2023-12-16 19:32:36
42091,146,2023-03-30 17:18:26,2023-03-30 23:18:26
42092,119,2023-01-03 09:03:17,2023-01-03 16:03:17
42093,39,2023-04-01 07:57:19,2023-04-01 14:57:19
42094,57,2023-01-04 00:50:51,2023-01-04 08:50:51
42095,15,2023-07-08 13:24:52,2023-07-08 23:24:52
42096,99,2023-01-15 00:20:31,2023-01-15 09:20:31
42097,23,2023-04-04 20:44:01,2023-04-05 08:44:01
42098,35,2023-11-14 05:11:01,2023-11-14 11:11:01
42099,14,2023-10-11 04:52:12,2023-10-11 14:52:12
42100,56,2023-03-22 22:48:50,2023-03-23 08:48:50
42101,178,2023-07-08 20:30:31,2023-07-09 04:30:31
42102,121,2023-12-22 07:13:11,2023-12-22 18:13:11
42103,60,2023-07-18 10:57:10,2023-07-18 18:57:10
42104,116,2023-04-13 02:42:00,2023-04-13 12:42:00
42105,27,2023-03-04 02:17:48,2023-03-04 13:17:48
42106,76,2023-06-29 05:31:14,2023-06-29 12:31:14
42107,20,2023-07-02 11:45:22,2023-07-02 19:45:22
42108,7,2023-06-12 15:59:33,2023-06-13 02:59:33
42109,30,2023-08-14 02:50:11,2023-08-14 12:50:11
42110,33,2023-03-10 08:26:23,2023-03-10 18:26:23
42111,101,2023-10-29 11:42:13,2023-10-29 20:42:13
42112,123,2023-08-11 09:02:14,2023-08-11 20:02:14
42113,8,2023-06-06 08:38:07,2023-06-06 16:38:07
42114,100,2023-02-20 06:22:39,2023-02-20 18:22:39
42115,121,2023-11-19 21:41:14,2023-11-20 04:41:14
42116,89,2023-05-07 00:21:02,2023-05-07 11:21:02
42117,32,2023-07-21 01:21:40,2023-07-21 10:21:40
42118,137,2023-11-07 01:19:17,2023-11-07 13:19:17
42119,135,2023-11-09 19:47:12,2023-11-10 06:47:12
42120,175,2023-03-19 06:46:16,2023-03-19 17:46:16
42121,25,2023-03-05 18:16:10,2023-03-06 00:16:10
42122,100,2023-01-30 11:55:24,2023-01-30 21:55:24
42123,32,2023-01-07 11:50:47,2023-01-07 17:50:47
42124,150,2023-08-14 03:24:12,2023-08-14 12:24:12
42125,127,2023-02-02 13:12:01,2023-02-02 19:12:01
42126,90,2023-10-09 10:02:03,2023-10-09 18:02:03
42127,44,2023-01-06 01:18:23,2023-01-06 08:18:23
42128,116,2023-05-27 19:12:06,2023-05-28 03:12:06
42129,100,2023-10-18 03:15:28,2023-10-18 15:15:28
42130,181,2023-05-22 06:20:03,2023-05-22 15:20:03
42131,178,2023-05-27 01:47:46,2023-05-27 07:47:46
42132,54,2023-04-28 23:03:46,2023-04-29 11:03:46
42133,132,2023-05-12 22:49:21,2023-05-13 10:49:21
42134,90,2023-11-11 03:53:38,2023-11-11 14:53:38
42135,32,2023-05-25 10:26:32,2023-05-25 19:26:32
42136,101,2023-09-15 10:08:45,2023-09-15 21:08:45
42137,96,2023-04-15 18:03:39,2023-04-16 04:03:39
42138,151,2023-02-12 05:53:32,2023-02-12 14:53:32
42139,154,2023-02-06 23:18:55,2023-02-07 06:18:55
42140,42,2023-03-09 21:42:41,2023-03-10 08:42:41
42141,167,2023-06-28 17:51:14,2023-06-29 05:51:14
42142,132,2023-02-23 22:11:58,2023-02-24 10:11:58
42143,23,2023-03-10 21:05:05,2023-03-11 08:05:05
42144,2,2023-10-25 17:09:55,2023-10-26 02:09:55
42145,161,2023-04-23 12:31:04,2023-04-23 21:31:04
42146,108,2023-04-05 05:29:39,2023-04-05 14:29:39
42147,102,2023-01-24 02:22:47,2023-01-24 12:22:47
42148,167,2023-01-28 18:27:29,2023-01-29 01:27:29
42149,67,2023-10-01 03:16:23,2023-10-01 14:16:23
42150,77,2023-09-12 13:36:01,2023-09-12 23:36:01
42151,56,2023-08-15 02:20:06,2023-08-15 13:20:06
42152,144,2023-07-04 05:05:47,2023-07-04 11:05:47
42153,45,2023-05-29 18:56:38,2023-05-30 03:56:38
42154,34,2023-07-15 06:06:51,2023-07-15 15:06:51
42155,63,2023-05-27 18:12:39,2023-05-28 01:12:39
42156,167,2023-09-22 19:02:16,2023-09-23 04:02:16
42157,188,2023-12-31 08:49:13,2023-12-31 19:49:13
42158,103,2023-05-05 15:09:08,2023-05-05 22:09:08
42159,29,2023-01-30 16:05:39,2023-01-31 03:05:39
42160,175,2023-10-26 17:03:45,2023-10-27 01:03:45
42161,21,2023-05-17 22:31:13,2023-05-18 07:31:13
42162,170,2023-10-09 03:35:10,2023-10-09 14:35:10
42163,105,2023-04-05 13:29:29,2023-04-05 20:29:29
42164,159,2023-03-29 18:46:36,2023-03-30 02:46:36
42165,146,2023-12-26 07:29:32,2023-12-26 19:29:32
42166,169,2023-10-18 20:17:28,2023-10-19 08:17:28
42167,91,2023-01-19 20:08:58,2023-01-20 07:08:58
42168,110,2023-12-29 21:29:29,2023-12-30 06:29:29
42169,178,2023-05-13 05:21:07,2023-05-13 16:21:07
42170,39,2023-02-18 12:24:20,2023-02-18 19:24:20
42171,110,2023-11-09 15:11:02,2023-11-10 01:11:02
42172,96,2023-08-26 09:33:01,2023-08-26 17:33:01
42173,66,2023-11-02 08:07:48,2023-11-02 18:07:48
42174,174,2023-11-06 23:05:03,2023-11-07 09:05:03
42175,25,2023-11-21 09:22:47,2023-11-21 18:22:47
42176,22,2023-12-30 20:37:54,2023-12-31 05:37:54
42177,149,2023-12-08 16:42:26,2023-12-09 03:42:26
42178,187,2023-06-10 07:26:05,2023-06-10 16:26:05
42179,39,2023-07-20 21:37:56,2023-07-21 04:37:56
42180,182,2023-06-15 16:31:21,2023-06-16 04:31:21
42181,77,2023-10-31 08:47:27,2023-10-31 20:47:27
42182,98,2023-12-28 15:28:14,2023-12-28 23:28:14
42183,123,2023-02-21 08:18:42,2023-02-21 17:18:42
42184,91,2023-08-25 07:53:11,2023-08-25 15:53:11
42185,6,2023-10-14 20:46:16,2023-10-15 05:46:16
42186,3,2023-10-10 11:58:55,2023-10-10 23:58:55
42187,174,2023-06-11 15:36:15,2023-06-12 00:36:15
42188,188,2023-04-29 06:01:00,2023-04-29 16:01:00
42189,29,2023-09-16 02:58:33,2023-09-16 10:58:33
42190,156,2023-03-14 20:39:16,2023-03-15 05:39:16
42191,81,2023-09-27 19:06:15,2023-09-28 03:06:15
42192,104,2023-06-07 01:47:35,2023-06-07 10:47:35
42193,119,2023-11-14 18:34:55,2023-11-15 05:34:55
42194,59,2023-08-11 15:05:21,2023-08-11 23:05:21
42195,55,2023-07-28 15:42:41,2023-07-28 21:42:41
42196,110,2023-05-27 21:54:55,2023-05-28 08:54:55
42197,67,2023-05-19 14:26:05,2023-05-19 21:26:05
42198,180,2023-11-09 11:40:19,2023-11-09 18:40:19
42199,126,2023-08-23 14:58:17,2023-08-23 23:58:17
42200,91,2023-05-08 11:56:36,2023-05-08 17:56:36
42201,25,2023-12-08 20:40:10,2023-12-09 05:40:10
